Iteration,Temperature,Best Fitness
969,37965804.122934535,29
970,37927838.3188116,29
971,37889910.48049279,29
972,37852020.5700123,29
973,37814168.54944229,29
974,37776354.38089285,29
975,37738578.02651196,29
976,37700839.44848545,29
977,37663138.60903697,29
978,37625475.47042793,29
979,37587849.9949575,29
980,37550262.14496254,29
981,37512711.88281758,29
982,37475199.17093477,29
983,37437723.971763834,29
984,37400286.24779207,29
985,37362885.96154428,29
986,37325523.075582735,29
987,37288197.552507155,29
988,37250909.354954645,29
989,37213658.44559969,29
990,37176444.78715409,29
991,37139268.34236694,29
992,37102129.07402457,29
993,37065026.94495055,29
994,37027961.9180056,29
995,36990933.9560876,29
996,36953943.02213151,29
997,36916989.07910938,29
998,36880072.09003027,29
999,36843192.01794024,29
1000,36806348.825922295,29
1001,36769542.47709637,29
1002,36732772.93461928,29
1003,36696040.16168466,29
1004,36659344.12152298,29
1005,36622684.777401455,29
1006,36586062.09262405,29
1007,36549476.03053143,29
1008,36512926.5545009,29
1009,36476413.6279464,29
1010,36439937.214318454,29
1011,36403497.27710414,29
1012,36367093.779827036,29
1013,36330726.68604721,29
1014,36294395.959361166,29
1015,36258101.5634018,29
1016,36221843.4618384,29
1017,36185621.61837656,29
1018,36149435.996758185,29
1019,36113286.56076143,29
1020,36077173.27420067,29
1021,36041096.10092647,29
1022,36005055.00482554,29
1023,35969049.94982071,29
1024,35933080.899870895,29
1025,35897147.81897102,29
1026,35861250.671152055,29
1027,35825389.4204809,29
1028,35789564.03106042,29
1029,35753774.46702936,29
1030,35718020.692562334,29
1031,35682302.67186977,29
1032,35646620.3691979,29
1033,35610973.7488287,29
1034,35575362.775079876,29
1035,35539787.4123048,29
1036,35504247.62489249,29
1037,35468743.3772676,29
1038,35433274.63389033,29
1039,35397841.35925644,29
1040,35362443.51789718,29
1041,35327081.07437929,29
1042,35291753.99330491,29
1043,35256462.239311606,29
1044,35221205.777072296,29
1045,35185984.571295224,29
1046,35150798.58672393,29
1047,35115647.788137205,29
1048,35080532.14034907,29
